user_id,content_id,view_date,minutes_watched,device_type,was_completed
546,104,2024-11-22,72,Web,0
105,41,2024-11-22,50,Web,0
105,104,2024-11-22,74,Web,0
105,57,2024-11-22,14,Smart TV,0
105,187,2024-11-22,9,Web,0
646,60,2024-11-22,39,Mobile,0
646,86,2024-11-22,31,Mobile,0
646,176,2024-11-22,55,Tablet,0
646,35,2024-11-22,32,Smart TV,0
820,72,2024-11-22,120,Mobile,1
820,163,2024-11-22,29,Web,0
820,98,2024-11-22,113,Smart TV,1
912,174,2024-11-22,3,Tablet,0
912,98,2024-11-22,95,Tablet,0
912,134,2024-11-22,79,Mobile,0
912,198,2024-11-22,29,Web,0
958,116,2024-11-22,6,Web,0
958,84,2024-11-22,49,Tablet,0
958,102,2024-11-22,72,Web,0
958,141,2024-11-22,86,Smart TV,0
958,148,2024-11-22,75,Mobile,0
904,14,2024-11-22,105,Tablet,1
904,118,2024-11-22,87,Tablet,0
904,27,2024-11-22,66,Smart TV,0
904,126,2024-11-22,50,Web,0
543,193,2024-11-22,9,Smart TV,0
543,130,2024-11-22,3,Mobile,0
543,118,2024-11-22,12,Smart TV,0
543,127,2024-11-22,26,Tablet,0
400,192,2024-11-22,72,Smart TV,0
400,151,2024-11-22,39,Web,0
400,127,2024-11-22,11,Mobile,0
533,175,2024-11-22,15,Mobile,0
533,185,2024-11-22,8,Mobile,0
533,154,2024-11-22,4,Web,0
533,137,2024-11-22,22,Smart TV,0
533,34,2024-11-22,105,Web,1
236,67,2024-11-22,55,Smart TV,0
594,126,2024-11-22,85,Web,0
594,8,2024-11-22,118,Web,1
256,146,2024-11-22,71,Smart TV,0
256,92,2024-11-22,95,Smart TV,0
256,178,2024-11-22,77,Smart TV,0
256,188,2024-11-22,52,Web,0
256,6,2024-11-22,95,Tablet,0
35,99,2024-11-22,66,Mobile,0
35,175,2024-11-22,71,Tablet,0
803,35,2024-11-22,2,Web,0
803,38,2024-11-22,117,Web,1
803,186,2024-11-22,20,Mobile,0
773,195,2024-11-22,103,Smart TV,1
773,160,2024-11-22,77,Smart TV,0
773,129,2024-11-22,36,Web,0
773,32,2024-11-22,42,Smart TV,0
8,147,2024-11-22,54,Mobile,0
259,102,2024-11-22,20,Tablet,0
259,63,2024-11-22,90,Smart TV,0
259,104,2024-11-22,83,Smart TV,0
259,50,2024-11-22,44,Tablet,0
611,61,2024-11-22,72,Mobile,0
611,46,2024-11-22,13,Mobile,0
611,26,2024-11-22,105,Mobile,1
611,104,2024-11-22,66,Tablet,0
611,162,2024-11-22,72,Smart TV,0
372,161,2024-11-22,105,Tablet,1
372,63,2024-11-22,106,Tablet,1
576,161,2024-11-22,57,Tablet,0
576,151,2024-11-22,51,Web,0
576,27,2024-11-22,79,Mobile,0
576,102,2024-11-22,13,Smart TV,0
828,97,2024-11-22,19,Smart TV,0
828,157,2024-11-22,32,Tablet,0
828,159,2024-11-22,116,Mobile,1
828,190,2024-11-22,23,Smart TV,0
828,1,2024-11-22,78,Mobile,0
963,55,2024-11-23,11,Tablet,0
963,171,2024-11-23,1,Web,0
963,138,2024-11-23,2,Web,0
638,106,2024-11-23,47,Tablet,0
934,129,2024-11-23,43,Web,0
934,33,2024-11-23,29,Tablet,0
33,105,2024-11-23,11,Smart TV,0
33,139,2024-11-23,79,Tablet,0
33,47,2024-11-23,117,Tablet,1
33,190,2024-11-23,1,Tablet,0
33,38,2024-11-23,15,Tablet,0
966,61,2024-11-23,117,Tablet,1
966,65,2024-11-23,108,Web,1
510,150,2024-11-23,76,Smart TV,0
510,168,2024-11-23,111,Web,1
260,42,2024-11-23,45,Tablet,0
260,6,2024-11-23,11,Tablet,0
260,33,2024-11-23,92,Mobile,0
260,96,2024-11-23,83,Web,0
216,53,2024-11-23,110,Smart TV,1
216,29,2024-11-23,58,Mobile,0
427,41,2024-11-23,113,Smart TV,1
427,140,2024-11-23,23,Mobile,0
427,61,2024-11-23,78,Web,0
427,185,2024-11-23,35,Smart TV,0
427,54,2024-11-23,76,Mobile,0
478,137,2024-11-23,31,Tablet,0
478,33,2024-11-23,25,Web,0
478,20,2024-11-23,36,Mobile,0
130,173,2024-11-23,102,Smart TV,1
130,193,2024-11-23,62,Smart TV,0
130,118,2024-11-23,57,Mobile,0
130,15,2024-11-23,42,Web,0
686,73,2024-11-23,69,Mobile,0
608,64,2024-11-23,106,Mobile,1
608,13,2024-11-23,46,Mobile,0
608,99,2024-11-23,107,Web,1
608,161,2024-11-23,50,Tablet,0
608,40,2024-11-23,70,Web,0
840,66,2024-11-23,11,Web,0
840,5,2024-11-23,102,Mobile,1
266,199,2024-11-23,56,Smart TV,0
266,70,2024-11-23,110,Mobile,1
266,156,2024-11-23,54,Tablet,0
266,175,2024-11-23,87,Tablet,0
266,184,2024-11-23,47,Tablet,0
657,47,2024-11-23,89,Mobile,0
657,72,2024-11-23,46,Web,0
93,120,2024-11-23,106,Mobile,1
234,11,2024-11-23,102,Tablet,1
234,50,2024-11-23,85,Smart TV,0
234,20,2024-11-23,34,Tablet,0
234,75,2024-11-23,63,Tablet,0
155,171,2024-11-23,41,Smart TV,0
155,35,2024-11-23,10,Tablet,0
519,151,2024-11-23,104,Smart TV,1
519,136,2024-11-23,85,Web,0
519,178,2024-11-23,98,Tablet,1
468,118,2024-11-23,27,Web,0
287,74,2024-11-23,116,Tablet,1
287,178,2024-11-23,84,Mobile,0
287,146,2024-11-23,74,Web,0
443,83,2024-11-23,79,Smart TV,0
443,157,2024-11-23,48,Smart TV,0
443,2,2024-11-23,49,Web,0
443,97,2024-11-23,24,Web,0
443,70,2024-11-23,24,Web,0
156,102,2024-11-23,26,Smart TV,0
156,39,2024-11-23,21,Smart TV,0
156,6,2024-11-23,44,Smart TV,0
156,82,2024-11-23,30,Mobile,0
156,46,2024-11-23,5,Tablet,0
905,13,2024-11-23,74,Tablet,0
905,192,2024-11-23,23,Tablet,0
863,28,2024-11-23,34,Mobile,0
251,8,2024-11-23,65,Smart TV,0
251,118,2024-11-23,80,Smart TV,0
251,36,2024-11-23,34,Smart TV,0
251,137,2024-11-23,89,Web,0
251,86,2024-11-23,71,Web,0
958,116,2024-11-23,84,Smart TV,0
958,195,2024-11-23,94,Web,0
430,107,2024-11-23,29,Smart TV,0
430,86,2024-11-23,30,Tablet,0
430,79,2024-11-23,45,Mobile,0
430,192,2024-11-23,77,Tablet,0
555,190,2024-11-23,30,Web,0
394,182,2024-11-23,71,Mobile,0
906,183,2024-11-23,116,Web,1
906,92,2024-11-23,57,Mobile,0
906,6,2024-11-23,58,Mobile,0
906,76,2024-11-23,75,Mobile,0
693,111,2024-11-23,73,Tablet,0
693,70,2024-11-23,77,Web,0
693,118,2024-11-23,40,Mobile,0
693,135,2024-11-23,29,Smart TV,0
983,73,2024-11-23,109,Mobile,1
983,26,2024-11-23,7,Smart TV,0
530,113,2024-11-23,107,Smart TV,1
530,124,2024-11-23,78,Smart TV,0
40,160,2024-11-23,98,Tablet,1
40,199,2024-11-23,71,Smart TV,0
441,3,2024-11-23,4,Smart TV,0
441,17,2024-11-23,38,Smart TV,0
415,61,2024-11-23,119,Mobile,1
415,51,2024-11-23,9,Mobile,0
389,147,2024-11-23,66,Web,0
389,71,2024-11-23,119,Mobile,1
598,41,2024-11-23,10,Web,0
17,133,2024-11-23,106,Web,1
17,112,2024-11-23,83,Mobile,0
17,43,2024-11-23,54,Smart TV,0
17,108,2024-11-23,53,Tablet,0
986,87,2024-11-23,107,Tablet,1
986,146,2024-11-23,19,Web,0
986,106,2024-11-23,67,Mobile,0
891,87,2024-11-23,24,Mobile,0
891,28,2024-11-23,71,Smart TV,0
302,166,2024-11-23,93,Smart TV,0
302,139,2024-11-23,35,Smart TV,0
302,178,2024-11-23,115,Smart TV,1
302,153,2024-11-23,92,Web,0
490,147,2024-11-23,13,Tablet,0
490,165,2024-11-23,65,Web,0
490,35,2024-11-23,116,Tablet,1
398,59,2024-11-23,13,Tablet,0
398,117,2024-11-23,104,Web,1
398,192,2024-11-23,74,Web,0
235,60,2024-11-23,23,Mobile,0
235,195,2024-11-23,46,Smart TV,0
235,54,2024-11-23,1,Mobile,0
235,161,2024-11-23,44,Web,0
235,14,2024-11-23,61,Web,0
29,101,2024-11-23,109,Mobile,1
29,194,2024-11-23,62,Tablet,0
29,179,2024-11-23,11,Tablet,0
825,87,2024-11-23,7,Web,0
825,94,2024-11-23,83,Mobile,0
825,125,2024-11-23,70,Smart TV,0
825,88,2024-11-23,30,Tablet,0
371,27,2024-11-23,91,Mobile,0
371,25,2024-11-23,44,Mobile,0
371,182,2024-11-23,42,Web,0
600,175,2024-11-23,21,Web,0
600,115,2024-11-23,113,Mobile,1
600,181,2024-11-23,45,Web,0
600,142,2024-11-23,82,Mobile,0
98,3,2024-11-23,73,Mobile,0
98,67,2024-11-23,40,Mobile,0
98,72,2024-11-23,35,Smart TV,0
98,48,2024-11-23,65,Tablet,0
98,183,2024-11-23,12,Mobile,0
315,130,2024-11-23,23,Mobile,0
697,10,2024-11-23,4,Mobile,0
697,116,2024-11-23,112,Web,1
697,103,2024-11-23,77,Smart TV,0
697,191,2024-11-23,111,Tablet,1
768,175,2024-11-23,10,Tablet,0
768,7,2024-11-23,101,Web,1
768,33,2024-11-23,91,Web,0
768,74,2024-11-23,38,Tablet,0
687,86,2024-11-23,50,Tablet,0
687,139,2024-11-23,89,Tablet,0
687,132,2024-11-23,6,Mobile,0
687,14,2024-11-23,59,Smart TV,0
687,26,2024-11-23,12,Web,0
704,85,2024-11-23,25,Tablet,0
704,130,2024-11-23,49,Smart TV,0
704,36,2024-11-23,45,Tablet,0
704,31,2024-11-23,29,Tablet,0
704,121,2024-11-23,100,Smart TV,1
870,152,2024-11-23,92,Mobile,0
870,37,2024-11-23,116,Smart TV,1
373,183,2024-11-23,38,Tablet,0
630,179,2024-11-23,98,Tablet,1
630,68,2024-11-23,94,Tablet,0
630,181,2024-11-23,44,Web,0
630,73,2024-11-23,87,Tablet,0
630,30,2024-11-23,62,Smart TV,0
951,185,2024-11-23,15,Mobile,0
19,106,2024-11-23,79,Tablet,0
19,12,2024-11-23,32,Tablet,0
959,26,2024-11-23,35,Web,0
959,115,2024-11-23,10,Web,0
799,106,2024-11-23,29,Smart TV,0
799,70,2024-11-23,36,Mobile,0
799,95,2024-11-23,2,Web,0
119,30,2024-11-23,105,Smart TV,1
738,131,2024-11-23,102,Tablet,1
157,120,2024-11-23,68,Smart TV,0
157,48,2024-11-23,63,Tablet,0
157,48,2024-11-23,41,Mobile,0
157,132,2024-11-23,72,Smart TV,0
550,28,2024-11-23,34,Mobile,0
550,62,2024-11-23,4,Tablet,0
550,53,2024-11-23,66,Mobile,0
953,20,2024-11-23,80,Mobile,0
953,60,2024-11-23,76,Smart TV,0
953,16,2024-11-23,51,Mobile,0
135,148,2024-11-23,19,Web,0
917,57,2024-11-23,15,Mobile,0
917,176,2024-11-23,116,Web,1
917,121,2024-11-23,97,Mobile,1
917,54,2024-11-23,10,Smart TV,0
917,140,2024-11-23,119,Mobile,1
327,173,2024-11-23,18,Web,0
327,92,2024-11-23,86,Mobile,0
327,169,2024-11-23,55,Smart TV,0
327,40,2024-11-23,50,Tablet,0
785,128,2024-11-23,99,Tablet,1
785,118,2024-11-23,3,Tablet,0
692,151,2024-11-23,105,Tablet,1
692,110,2024-11-23,119,Mobile,1
692,42,2024-11-23,119,Smart TV,1
692,19,2024-11-23,100,Tablet,1
692,55,2024-11-23,104,Web,1
971,51,2024-11-23,66,Tablet,0
971,143,2024-11-23,48,Web,0
971,116,2024-11-23,59,Mobile,0
971,73,2024-11-23,117,Tablet,1
824,91,2024-11-23,93,Web,0
824,185,2024-11-23,85,Tablet,0
824,16,2024-11-23,17,Tablet,0
824,28,2024-11-23,30,Smart TV,0
824,36,2024-11-23,93,Web,0
941,189,2024-11-23,61,Web,0
941,110,2024-11-23,90,Smart TV,0
941,173,2024-11-23,61,Mobile,0
941,92,2024-11-23,112,Web,1
941,75,2024-11-23,66,Tablet,0
938,183,2024-11-23,49,Tablet,0
938,167,2024-11-23,69,Tablet,0
201,186,2024-11-23,46,Tablet,0
201,168,2024-11-23,44,Tablet,0
201,70,2024-11-23,68,Mobile,0
201,190,2024-11-23,76,Web,0
804,44,2024-11-23,54,Mobile,0
804,3,2024-11-23,80,Tablet,0
804,193,2024-11-23,64,Mobile,0
804,37,2024-11-23,91,Mobile,0
198,163,2024-11-23,90,Mobile,0
198,77,2024-11-23,104,Tablet,1
94,111,2024-11-23,1,Smart TV,0
94,92,2024-11-23,71,Web,0
94,8,2024-11-23,94,Tablet,0
797,5,2024-11-23,75,Smart TV,0
393,126,2024-11-23,34,Web,0
694,151,2024-11-23,30,Mobile,0
694,199,2024-11-23,109,Web,1
694,91,2024-11-23,49,Tablet,0
851,66,2024-11-23,6,Mobile,0
851,66,2024-11-23,107,Smart TV,1
851,165,2024-11-23,2,Web,0
851,64,2024-11-23,19,Web,0
837,113,2024-11-23,89,Mobile,0
999,170,2024-11-23,14,Web,0
999,108,2024-11-23,52,Smart TV,0
999,83,2024-11-23,64,Web,0
999,183,2024-11-23,106,Mobile,1
701,160,2024-11-23,22,Smart TV,0
701,25,2024-11-23,113,Mobile,1
856,171,2024-11-23,28,Web,0
856,118,2024-11-23,115,Tablet,1
626,45,2024-11-23,32,Mobile,0
626,19,2024-11-23,53,Mobile,0
449,60,2024-11-23,31,Tablet,0
449,126,2024-11-23,102,Web,1
449,154,2024-11-23,68,Smart TV,0
449,158,2024-11-23,119,Smart TV,1
995,8,2024-11-23,26,Web,0
868,77,2024-11-23,120,Mobile,1
868,189,2024-11-23,3,Web,0
868,48,2024-11-23,46,Tablet,0
868,151,2024-11-23,18,Smart TV,0
727,16,2024-11-23,96,Web,1
615,91,2024-11-23,113,Mobile,1
655,189,2024-11-23,8,Tablet,0
655,129,2024-11-23,110,Web,1
333,164,2024-11-23,120,Tablet,1
333,182,2024-11-23,51,Smart TV,0
333,26,2024-11-23,5,Smart TV,0
333,90,2024-11-23,26,Mobile,0
193,130,2024-11-23,22,Web,0
193,15,2024-11-23,44,Mobile,0
150,8,2024-11-23,63,Mobile,0
150,59,2024-11-23,46,Tablet,0
150,34,2024-11-23,105,Smart TV,1
150,16,2024-11-23,100,Mobile,1
424,58,2024-11-23,39,Smart TV,0
110,4,2024-11-23,114,Web,1
36,196,2024-11-23,11,Smart TV,0
36,22,2024-11-23,76,Smart TV,0
36,57,2024-11-23,27,Web,0
36,27,2024-11-23,115,Web,1
36,18,2024-11-23,112,Mobile,1
716,13,2024-11-23,65,Smart TV,0
731,132,2024-11-23,22,Web,0
731,148,2024-11-23,55,Mobile,0
731,172,2024-11-23,12,Smart TV,0
731,177,2024-11-23,19,Mobile,0
278,93,2024-11-23,101,Web,1
278,153,2024-11-23,100,Mobile,1
278,1,2024-11-23,20,Smart TV,0
278,69,2024-11-23,24,Web,0
811,72,2024-11-23,65,Tablet,0
811,30,2024-11-23,35,Web,0
811,120,2024-11-23,30,Smart TV,0
811,82,2024-11-23,21,Web,0
811,131,2024-11-23,2,Web,0
161,12,2024-11-23,60,Web,0
161,81,2024-11-23,64,Web,0
161,175,2024-11-23,2,Web,0
161,135,2024-11-23,19,Web,0
161,51,2024-11-23,18,Smart TV,0
382,166,2024-11-23,101,Smart TV,1
382,122,2024-11-23,27,Smart TV,0
382,182,2024-11-23,36,Mobile,0
382,141,2024-11-23,104,Tablet,1
382,122,2024-11-23,84,Tablet,0
751,77,2024-11-23,3,Web,0
618,104,2024-11-23,29,Mobile,0
618,13,2024-11-23,89,Tablet,0
618,173,2024-11-23,19,Mobile,0
618,190,2024-11-23,64,Mobile,0
571,198,2024-11-23,101,Tablet,1
571,105,2024-11-23,106,Mobile,1
571,176,2024-11-23,30,Smart TV,0
571,23,2024-11-23,40,Web,0
220,155,2024-11-23,21,Tablet,0
220,19,2024-11-23,117,Web,1
978,132,2024-11-23,43,Tablet,0
978,141,2024-11-23,110,Smart TV,1
714,76,2024-11-23,94,Mobile,0
714,63,2024-11-23,59,Mobile,0
714,200,2024-11-23,104,Mobile,1
589,35,2024-11-23,68,Tablet,0
589,85,2024-11-23,110,Mobile,1
589,86,2024-11-23,83,Smart TV,0
352,11,2024-11-23,119,Tablet,1
352,173,2024-11-23,10,Smart TV,0
352,174,2024-11-23,112,Web,1
352,25,2024-11-23,71,Mobile,0
660,84,2024-11-23,17,Mobile,0
660,147,2024-11-23,81,Smart TV,0
660,73,2024-11-23,20,Smart TV,0
660,124,2024-11-23,3,Mobile,0
660,134,2024-11-23,96,Mobile,1
707,77,2024-11-23,120,Smart TV,1
707,71,2024-11-23,55,Web,0
684,188,2024-11-23,15,Tablet,0
684,132,2024-11-23,113,Mobile,1
567,87,2024-11-23,63,Web,0
253,110,2024-11-23,73,Tablet,0
489,95,2024-11-23,11,Tablet,0
489,116,2024-11-23,82,Web,0
489,91,2024-11-23,97,Smart TV,1
637,188,2024-11-23,77,Tablet,0
652,119,2024-11-23,53,Web,0
652,140,2024-11-23,4,Smart TV,0
652,67,2024-11-23,3,Web,0
652,194,2024-11-23,63,Mobile,0
116,113,2024-11-23,113,Smart TV,1
116,112,2024-11-23,45,Smart TV,0
116,168,2024-11-23,55,Tablet,0
107,140,2024-11-23,5,Smart TV,0
107,14,2024-11-23,19,Tablet,0
107,85,2024-11-23,119,Web,1
922,9,2024-11-23,5,Tablet,0
922,146,2024-11-23,21,Mobile,0
922,197,2024-11-23,78,Mobile,0
434,60,2024-11-23,5,Smart TV,0
434,68,2024-11-23,9,Mobile,0
434,57,2024-11-23,5,Tablet,0
434,31,2024-11-23,78,Smart TV,0
434,141,2024-11-23,74,Mobile,0
325,142,2024-11-23,87,Web,0
325,123,2024-11-23,37,Mobile,0
104,163,2024-11-23,88,Smart TV,0
104,178,2024-11-23,79,Mobile,0
643,137,2024-11-23,65,Web,0
643,6,2024-11-23,10,Smart TV,0
643,184,2024-11-23,29,Web,0
643,180,2024-11-23,12,Smart TV,0
643,94,2024-11-23,93,Mobile,0
298,132,2024-11-23,13,Tablet,0
814,111,2024-11-23,28,Tablet,0
356,9,2024-11-23,78,Smart TV,0
356,189,2024-11-23,37,Tablet,0
356,105,2024-11-23,104,Smart TV,1
356,81,2024-11-23,10,Mobile,0
197,154,2024-11-23,62,Mobile,0
197,197,2024-11-23,80,Tablet,0
197,101,2024-11-23,35,Mobile,0
197,79,2024-11-23,81,Mobile,0
197,141,2024-11-23,98,Web,1
262,1,2024-11-23,101,Mobile,1
262,28,2024-11-23,42,Web,0
262,31,2024-11-23,62,Web,0
262,116,2024-11-23,31,Tablet,0
285,67,2024-11-23,39,Smart TV,0
285,166,2024-11-23,35,Smart TV,0
285,4,2024-11-23,7,Web,0
202,188,2024-11-23,102,Web,1
202,194,2024-11-23,100,Mobile,1
202,5,2024-11-23,75,Tablet,0
202,173,2024-11-23,94,Smart TV,0
739,195,2024-11-23,63,Smart TV,0
739,70,2024-11-23,39,Mobile,0
739,194,2024-11-23,84,Mobile,0
671,156,2024-11-23,1,Smart TV,0
671,163,2024-11-23,105,Mobile,1
671,156,2024-11-23,76,Mobile,0
858,118,2024-11-23,53,Tablet,0
858,193,2024-11-23,34,Mobile,0
858,6,2024-11-23,30,Mobile,0
219,146,2024-11-23,74,Smart TV,0
219,86,2024-11-23,80,Mobile,0
284,20,2024-11-23,94,Tablet,0
194,139,2024-11-23,117,Web,1
194,154,2024-11-23,107,Smart TV,1
194,52,2024-11-23,78,Web,0
407,51,2024-11-23,59,Smart TV,0
259,42,2024-11-23,3,Tablet,0
259,70,2024-11-23,46,Smart TV,0
898,163,2024-11-23,11,Web,0
898,195,2024-11-23,26,Smart TV,0
898,174,2024-11-23,62,Smart TV,0
898,98,2024-11-23,33,Web,0
812,100,2024-11-23,36,Smart TV,0
812,29,2024-11-23,9,Web,0
89,3,2024-11-23,71,Smart TV,0
89,114,2024-11-23,7,Smart TV,0
89,194,2024-11-23,59,Web,0
89,5,2024-11-23,105,Mobile,1
89,28,2024-11-23,27,Tablet,0
913,181,2024-11-23,84,Web,0
913,155,2024-11-23,64,Smart TV,0
913,118,2024-11-23,42,Mobile,0
282,172,2024-11-23,104,Smart TV,1
282,34,2024-11-23,11,Web,0
282,188,2024-11-23,78,Mobile,0
282,69,2024-11-23,10,Web,0
347,51,2024-11-23,98,Web,1
819,102,2024-11-23,37,Smart TV,0
819,174,2024-11-23,63,Tablet,0
819,118,2024-11-23,106,Mobile,1
819,183,2024-11-23,27,Tablet,0
622,140,2024-11-23,98,Smart TV,1
622,77,2024-11-23,32,Web,0
801,117,2024-11-23,7,Smart TV,0
801,24,2024-11-23,43,Tablet,0
801,147,2024-11-23,32,Tablet,0
10,181,2024-11-23,98,Mobile,1
10,89,2024-11-23,62,Tablet,0
10,139,2024-11-23,13,Web,0
988,161,2024-11-23,22,Web,0
988,78,2024-11-23,5,Mobile,0
911,156,2024-11-23,68,Tablet,0
677,195,2024-11-23,73,Smart TV,0
242,54,2024-11-23,80,Tablet,0
242,195,2024-11-23,12,Mobile,0
976,120,2024-11-23,117,Web,1
976,19,2024-11-23,76,Smart TV,0
976,13,2024-11-23,18,Smart TV,0
976,17,2024-11-23,53,Web,0
976,192,2024-11-23,15,Web,0
169,4,2024-11-23,90,Tablet,0
169,134,2024-11-23,8,Mobile,0
49,136,2024-11-23,18,Web,0
877,71,2024-11-23,19,Mobile,0
877,181,2024-11-23,79,Tablet,0
877,148,2024-11-23,10,Smart TV,0
583,44,2024-11-23,106,Tablet,1
583,2,2024-11-23,83,Tablet,0
583,51,2024-11-23,62,Smart TV,0
583,81,2024-11-23,66,Smart TV,0
583,42,2024-11-23,44,Smart TV,0
140,126,2024-11-23,10,Mobile,0
521,65,2024-11-23,106,Mobile,1
661,115,2024-11-23,79,Tablet,0
661,16,2024-11-23,85,Smart TV,0
661,85,2024-11-23,81,Web,0
661,198,2024-11-23,45,Web,0
370,81,2024-11-23,51,Web,0
370,22,2024-11-23,29,Tablet,0
370,188,2024-11-23,10,Mobile,0
370,59,2024-11-23,12,Smart TV,0
370,20,2024-11-23,12,Web,0
51,194,2024-11-23,1,Smart TV,0
51,75,2024-11-23,35,Mobile,0
51,93,2024-11-23,104,Smart TV,1
51,190,2024-11-23,54,Mobile,0
51,175,2024-11-23,68,Smart TV,0
673,45,2024-11-23,104,Tablet,1
673,95,2024-11-23,29,Web,0
673,105,2024-11-23,57,Smart TV,0
293,148,2024-11-23,84,Smart TV,0
293,13,2024-11-23,22,Mobile,0
447,17,2024-11-23,60,Web,0
447,108,2024-11-23,96,Tablet,1
250,165,2024-11-23,12,Tablet,0
914,36,2024-11-23,37,Mobile,0
914,153,2024-11-23,37,Smart TV,0
914,121,2024-11-23,117,Tablet,1
544,26,2024-11-23,23,Tablet,0
544,49,2024-11-23,33,Web,0
544,42,2024-11-23,45,Tablet,0
544,65,2024-11-23,24,Mobile,0
38,153,2024-11-23,41,Smart TV,0
38,56,2024-11-23,56,Smart TV,0
38,107,2024-11-23,6,Web,0
38,183,2024-11-23,69,Mobile,0
38,18,2024-11-23,20,Mobile,0
111,187,2024-11-23,68,Mobile,0
111,160,2024-11-23,87,Mobile,0
111,25,2024-11-23,76,Web,0
111,8,2024-11-23,18,Smart TV,0
30,111,2024-11-23,5,Smart TV,0
30,71,2024-11-23,84,Web,0
30,143,2024-11-23,14,Web,0
267,17,2024-11-23,53,Mobile,0
267,159,2024-11-23,119,Tablet,1
267,198,2024-11-23,80,Mobile,0
267,79,2024-11-23,61,Smart TV,0
267,177,2024-11-23,6,Mobile,0
747,195,2024-11-23,63,Mobile,0
747,102,2024-11-23,85,Web,0
747,190,2024-11-23,73,Smart TV,0
747,157,2024-11-23,88,Mobile,0
747,19,2024-11-23,61,Tablet,0
292,81,2024-11-23,54,Web,0
292,136,2024-11-23,11,Smart TV,0
292,194,2024-11-23,101,Mobile,1
440,94,2024-11-23,22,Smart TV,0
440,192,2024-11-23,91,Tablet,0
440,101,2024-11-23,91,Web,0
440,117,2024-11-23,15,Web,0
440,93,2024-11-23,48,Mobile,0
340,102,2024-11-23,2,Mobile,0
340,172,2024-11-23,105,Smart TV,1
970,126,2024-11-23,77,Web,0
970,132,2024-11-23,26,Tablet,0
829,64,2024-11-23,31,Web,0
829,131,2024-11-23,55,Smart TV,0
987,7,2024-11-23,83,Web,0
987,188,2024-11-23,48,Smart TV,0
987,61,2024-11-23,58,Smart TV,0
987,43,2024-11-23,99,Mobile,1
987,181,2024-11-23,119,Smart TV,1
329,143,2024-11-23,53,Smart TV,0
329,169,2024-11-23,119,Mobile,1
329,149,2024-11-23,59,Web,0
329,32,2024-11-23,67,Tablet,0
329,22,2024-11-23,23,Web,0
853,149,2024-11-23,75,Smart TV,0
112,193,2024-11-23,72,Smart TV,0
112,75,2024-11-23,68,Web,0
112,159,2024-11-23,35,Smart TV,0
182,9,2024-11-23,112,Tablet,1
182,112,2024-11-23,80,Mobile,0
182,180,2024-11-23,33,Tablet,0
182,152,2024-11-23,4,Tablet,0
182,11,2024-11-23,104,Tablet,1
75,169,2024-11-23,70,Tablet,0
640,72,2024-11-23,53,Web,0
640,197,2024-11-23,106,Web,1
588,20,2024-11-23,3,Tablet,0
588,87,2024-11-23,75,Web,0
588,196,2024-11-23,27,Web,0
582,168,2024-11-23,78,Web,0
582,79,2024-11-23,42,Mobile,0
582,77,2024-11-23,25,Mobile,0
832,39,2024-11-23,58,Mobile,0
21,123,2024-11-23,110,Smart TV,1
59,25,2024-11-23,16,Smart TV,0
59,100,2024-11-23,45,Mobile,0
233,141,2024-11-23,67,Web,0
233,11,2024-11-23,6,Mobile,0
860,166,2024-11-23,93,Smart TV,0
860,147,2024-11-23,33,Web,0
860,122,2024-11-23,13,Smart TV,0
860,132,2024-11-23,68,Tablet,0
860,81,2024-11-23,18,Web,0
843,187,2024-11-23,71,Smart TV,0
500,117,2024-11-23,53,Web,0
500,11,2024-11-23,120,Mobile,1
500,154,2024-11-23,87,Web,0
500,115,2024-11-23,109,Tablet,1
500,141,2024-11-23,14,Smart TV,0
461,112,2024-11-23,29,Smart TV,0
461,82,2024-11-23,14,Mobile,0
461,155,2024-11-23,55,Tablet,0
461,93,2024-11-23,83,Mobile,0
461,17,2024-11-23,17,Tablet,0
690,170,2024-11-23,43,Tablet,0
690,73,2024-11-23,16,Tablet,0
690,74,2024-11-23,9,Tablet,0
690,41,2024-11-23,34,Web,0
690,127,2024-11-23,34,Web,0
45,119,2024-11-23,44,Smart TV,0
45,113,2024-11-23,11,Web,0
45,133,2024-11-23,111,Tablet,1
45,154,2024-11-23,91,Web,0
625,151,2024-11-23,48,Web,0
625,38,2024-11-23,92,Mobile,0
763,128,2024-11-23,27,Tablet,0
763,17,2024-11-23,83,Tablet,0
763,168,2024-11-23,24,Web,0
344,120,2024-11-23,2,Smart TV,0
344,157,2024-11-23,79,Mobile,0
645,70,2024-11-23,38,Web,0
526,18,2024-11-23,114,Web,1
526,113,2024-11-23,59,Mobile,0
526,54,2024-11-23,85,Mobile,0
526,118,2024-11-23,120,Mobile,1
48,120,2024-11-23,9,Tablet,0
48,178,2024-11-23,88,Mobile,0
48,53,2024-11-23,78,Web,0
48,27,2024-11-23,94,Mobile,0
48,151,2024-11-23,116,Web,1
750,104,2024-11-23,99,Smart TV,1
750,51,2024-11-23,74,Mobile,0
750,22,2024-11-23,62,Web,0
496,9,2024-11-23,99,Mobile,1
496,98,2024-11-23,65,Web,0
496,98,2024-11-23,54,Web,0
496,44,2024-11-23,1,Tablet,0
496,166,2024-11-23,91,Tablet,0
379,130,2024-11-23,51,Mobile,0
379,121,2024-11-23,22,Web,0
379,29,2024-11-23,73,Smart TV,0
34,83,2024-11-23,46,Web,0
791,108,2024-11-23,48,Smart TV,0
